 ,Label,Area,Mean,Min,Max
1267,D66 RB 5.jpg,94,-45.6050,-75.9634,-14.3570
1268,D66 RB 5.jpg,127,-27.3843,-52.9377,-0.7779
1269,D66 RB 5.jpg,238,-26.8118,-57.5752,-5.2377
1270,D66 RB 5.jpg,375,-20.7278,-52.6031,6.5092
1271,D66 RB 5.jpg,131,-19.5154,-36.5723,0.4703
1272,D66 RB 5.jpg,81,-42.6893,-70.1777,-21.0521
1273,D66 RB 5.jpg,293,-20.7583,-54.8259,4.8084
1274,D66 RB 5.jpg,256,-28.2116,-51.7132,0.1285
1275,D66 RB 5.jpg,263,-25.2040,-65.2851,1.8216
1276,D66 RB 5.jpg,309,-26.9551,-55.0913,-3.9012
1277,D66 RB 5.jpg,129,-40.8263,-82.1332,-9.1260
1278,D66 RB 5.jpg,358,-18.4961,-49.5127,6.0247
1279,D66 RB 5.jpg,323,-23.3886,-42.1940,0.6305
1280,D66 RB 5.jpg,414,-18.6877,-48.9462,12.0479
1281,D66 RB 5.jpg,227,-16.3949,-49.9669,2.4247
1282,D66 RB 5.jpg,516,-18.9457,-43.8601,13.2475
1283,D66 RB 5.jpg,177,-23.3335,-41.0068,-4.8714
1284,D66 RB 5.jpg,557,-26.6265,-64.9887,3.1237
1285,D66 RB 5.jpg,125,-27.5465,-53.3404,-7.5849
1286,D66 RB 5.jpg,5960,16.8717,-56.5760,67.1068
1287,D66 RB 5.jpg,308,-15.2860,-48.4660,4.9251
1288,D66 RB 5.jpg,203,-21.0884,-37.4596,8.5012
1289,D66 RB 5.jpg,210,-23.9464,-57.8713,0.8601
1290,D66 RB 5.jpg,248,-22.8749,-51.0757,0.1736
1291,D66 RB 5.jpg,149,-32.5562,-55.1481,-11.3008
1292,D66 RB 5.jpg,185,-17.7361,-40.4540,0.4815
1293,D66 RB 5.jpg,191,-21.4222,-49.4860,-1.6895
1294,D66 RB 5.jpg,516,-24.2428,-52.8082,4.3763
1295,D66 RB 5.jpg,284,-24.2130,-51.2645,1.6140
1296,D66 RB 5.jpg,380,-22.8979,-47.1840,3.0940
1297,D66 RB 5.jpg,432,-17.9796,-44.2953,8.2354
1298,D66 RB 5.jpg,175,-18.7866,-42.1969,3.4080
1299,D66 RB 5.jpg,212,-18.1445,-46.0829,4.7784
1300,D66 RB 5.jpg,431,-22.0073,-41.6296,1.1838
1301,D66 RB 5.jpg,158,-26.3564,-57.8094,-6.1979
1302,D66 RB 5.jpg,249,-17.2154,-36.9432,11.8250
1303,D66 RB 5.jpg,237,-15.4927,-47.7671,19.3840
1304,D66 RB 5.jpg,515,-18.2112,-49.6580,14.3725
1305,D66 RB 5.jpg,261,-23.7802,-41.5853,1.2521
1306,D66 RB 5.jpg,158,-22.2070,-50.5050,-3.1953
1307,D66 RB 5.jpg,192,-23.6198,-53.9463,-0.2834
1308,D66 RB 5.jpg,319,-25.8530,-58.2772,6.0048
1309,D66 RB 5.jpg,222,-20.1201,-39.4916,8.1067
1310,D66 RB 5.jpg,168,-25.4514,-46.6178,-1.7394
1311,D66 RB 5.jpg,402,-26.4046,-55.0204,3.4385
1312,D66 RB 5.jpg,490,-20.9784,-55.3381,9.8343
1313,D66 RB 5.jpg,169,-22.4821,-45.3277,-1.7573
1314,D66 RB 5.jpg,236,-15.7400,-34.1887,4.7083
1315,D66 RB 5.jpg,320,-24.0141,-50.5989,1.9056
1316,D66 RB 5.jpg,148,-33.7701,-68.9967,-7.6306
1317,D66 RB 5.jpg,237,-17.9175,-51.5212,3.9165
1318,D66 RB 5.jpg,574,-27.2428,-65.9340,7.4594
1319,D66 RB 5.jpg,259,-14.1181,-55.7252,12.5475
1320,D66 RB 5.jpg,533,-16.9141,-58.9376,10.9951
1321,D66 RB 5.jpg,394,-18.1528,-42.5060,1.4788
1322,D66 RB 5.jpg,102,-25.8236,-46.6126,-1.5422
1323,D66 RB 5.jpg,445,-18.6410,-48.1817,4.4677
1324,D66 RB 5.jpg,219,-26.3349,-68.0424,-5.0807
1325,D66 RB 5.jpg,254,-17.9346,-39.1305,6.6136
1326,D66 RB 5.jpg,104,-36.0640,-71.2815,-8.8638
1327,D66 RB 5.jpg,81,-30.0512,-62.1666,-3.7414
1328,D66 RB 5.jpg,393,-17.9338,-52.0706,14.2188
1329,D66 RB 5.jpg,147,-22.9785,-49.2166,-3.2232
1330,D66 RB 5.jpg,122,-40.5484,-79.4058,-7.5975
1331,D66 RB 5.jpg,318,-18.7734,-44.7376,8.1769
1332,D66 RB 5.jpg,107,-39.4243,-81.6688,-14.3976
1333,D66 RB 5.jpg,510,-22.9305,-56.0078,9.6396
1334,D66 RB 5.jpg,117,-17.4651,-35.2780,-1.8225
1335,D66 RB 5.jpg,253,-19.3865,-57.5951,16.6214
1336,D66 RB 5.jpg,244,-26.9821,-59.0394,0.5025
1337,D66 RB 5.jpg,239,-26.0205,-54.9538,-0.4574
1338,D66 RB 5.jpg,454,-20.8176,-46.8767,4.8937
1339,D66 RB 5.jpg,131,-28.3742,-58.6808,-5.2383
1340,D66 RB 5.jpg,319,-23.4082,-56.3216,3.2782
1341,D66 RB 5.jpg,121,-16.4116,-36.2151,-1.1173
1342,D66 RB 5.jpg,174,-20.8985,-42.6850,6.6875
1343,D66 RB 5.jpg,301,-26.9098,-46.4930,-1.5391
1344,D66 RB 5.jpg,282,-20.8304,-58.7881,2.9760
1345,D66 RB 5.jpg,252,-26.5546,-58.1642,-6.1058
1346,D66 RB 5.jpg,292,-22.2399,-50.1228,3.0940
1347,D66 RB 5.jpg,118,-34.5433,-63.9566,-10.0277
1348,D66 RB 5.jpg,311,-16.8792,-50.2064,7.7582
1349,D66 RB 5.jpg,214,-27.4193,-56.0026,-1.8411
1350,D66 RB 5.jpg,394,-26.9864,-59.1743,12.0066
1351,D66 RB 5.jpg,289,-17.9357,-48.9442,7.7381
1352,D66 RB 5.jpg,210,-25.7959,-56.1933,6.6321
1353,D66 RB 5.jpg,114,-25.0480,-43.6812,-2.3503
1354,D66 RB 5.jpg,355,-21.2161,-48.8901,6.6429
1355,D66 RB 5.jpg,414,-17.7780,-47.5941,16.1260
1356,D66 RB 5.jpg,159,-20.0614,-42.2423,2.0009
1357,D66 RB 5.jpg,347,-23.8130,-47.0753,-2.9236
1358,D66 RB 5.jpg,264,-24.1073,-53.8205,-4.2106
1359,D66 RB 5.jpg,554,-17.1381,-55.8164,11.2680
1360,D66 RB 5.jpg,193,-25.6724,-52.7909,3.0370
1361,D66 RB 5.jpg,341,-19.2991,-41.8787,3.5322
1362,D66 RB 5.jpg,354,-25.6533,-46.7754,2.0634
1363,D66 RB 5.jpg,52,-23.6423,-37.0107,-9.5046
1364,D66 RB 5.jpg,216,-14.5804,-38.3194,13.4264
1365,D66 RB 5.jpg,50,-12.8029,-32.9815,6.8685
1366,D66 RB 5.jpg,149,-21.1404,-44.2283,6.3152
1367,D66 RB 5.jpg,532,-20.2213,-45.5603,7.6980
1368,D66 RB 5.jpg,365,-22.7953,-50.3515,5.3694
1369,D66 RB 5.jpg,505,-20.1836,-46.7147,16.1660
1370,D66 RB 5.jpg,570,-17.9493,-50.1069,13.1811
1371,D66 RB 5.jpg,171,-23.5964,-46.8207,4.4335
1372,D66 RB 5.jpg,341,-20.9624,-51.9656,9.0195
1373,D66 RB 5.jpg,127,-27.1769,-58.9962,-4.5138
1374,D66 RB 5.jpg,181,-27.2100,-55.9159,-5.8326
1375,D66 RB 5.jpg,1,-18.8934,-18.8934,-18.8934
1376,D66 RB 5.jpg,562,-18.7233,-50.1445,8.4265
1377,D66 RB 5.jpg,264,-17.1140,-37.7811,11.9655
1378,D66 RB 5.jpg,281,-20.7562,-49.5670,3.2079
1379,D66 RB 5.jpg,326,-17.2361,-36.2064,17.7765
1380,D66 RB 5.jpg,210,-19.4493,-47.5785,6.8306
1381,D66 RB 5.jpg,155,-24.4283,-40.9439,4.7354
