 ,Area,Mean,Min,Max,Image
376,326,71.9632,0,255,0.jpg
377,226,56.4159,0,255,0.jpg
378,566,78.8428,0,255,0.jpg
379,222,79.2568,0,255,0.jpg
380,504,58.6905,0,255,0.jpg
381,526,96.9582,0,255,0.jpg
382,191,130.8377,0,255,0.jpg
383,511,90.8219,0,255,0.jpg
384,492,82.9268,0,255,0.jpg
385,307,71.4332,0,255,0.jpg
386,423,66.9149,0,255,0.jpg
387,318,53.7264,0,255,0.jpg
388,398,67.2739,0,255,0.jpg
389,324,58.2407,0,255,0.jpg
390,273,68.1868,0,255,0.jpg
391,183,58.5246,0,255,0.jpg
392,213,50.2817,0,255,0.jpg
393,527,138.8710,0,255,0.jpg
394,1108,119.2148,0,255,0.jpg
395,609,52.3399,0,255,0.jpg
396,772,126.1788,0,255,0.jpg
397,708,124.2585,0,255,0.jpg
398,381,71.6142,0,255,0.jpg
399,140,109.2857,0,255,0.jpg
400,409,71.0758,0,255,0.jpg
401,380,84.5526,0,255,0.jpg
402,357,66.4286,0,255,0.jpg
403,256,68.7305,0,255,0.jpg
404,501,93.1437,0,255,0.jpg
405,357,82.1429,0,255,0.jpg
406,349,68.6819,0,255,0.jpg
407,446,111.4910,0,255,0.jpg
408,583,103.2247,0,255,0.jpg
409,308,94.3831,0,255,0.jpg
410,429,115.9091,0,255,0.jpg
411,314,50.3503,0,255,0.jpg
412,511,86.3307,0,255,0.jpg
413,407,107.7641,0,255,0.jpg
414,120,53.1250,0,255,0.jpg
415,510,92.5000,0,255,0.jpg
416,375,50.3200,0,255,0.jpg
417,414,64.0580,0,255,0.jpg
418,346,93.5983,0,255,0.jpg
419,657,105.5708,0,255,0.jpg
420,529,86.7675,0,255,0.jpg
421,295,86.4407,0,255,0.jpg
422,441,91.9388,0,255,0.jpg
423,523,75.5736,0,255,0.jpg
424,531,72.5141,0,255,0.jpg
425,254,106.4173,0,255,0.jpg
426,400,67.5750,0,255,0.jpg
427,464,69.2457,0,255,0.jpg
428,401,67.4065,0,255,0.jpg
429,364,69.3544,0,255,0.jpg
430,408,103.7500,0,255,0.jpg
431,402,100.2239,0,255,0.jpg
432,371,70.1078,0,255,0.jpg
433,431,130.1624,0,255,0.jpg
434,578,75.8824,0,255,0.jpg
435,391,110.2174,0,255,0.jpg
436,546,87.8022,0,255,0.jpg
437,745,104.3960,0,255,0.jpg
438,530,90.4528,0,255,0.jpg
439,550,94.1182,0,255,0.jpg
440,565,121.4071,0,255,0.jpg
441,450,80.4667,0,255,0.jpg
442,172,59.3023,0,255,0.jpg
443,880,115.3295,0,255,0.jpg
444,349,86.9484,0,255,0.jpg
445,13,0.0000,0,0,0.jpg
446,575,94.0174,0,255,0.jpg
447,322,76.0248,0,255,0.jpg
448,591,86.7259,0,255,0.jpg
449,185,59.2703,0,255,0.jpg
450,613,130.2039,0,255,0.jpg
451,220,48.6818,0,255,0.jpg
452,391,121.9565,0,255,0.jpg
453,681,107.0925,0,255,0.jpg
454,436,106.4450,0,255,0.jpg
455,320,56.5781,0,255,0.jpg
456,521,71.9482,0,255,0.jpg
457,218,84.2202,0,255,0.jpg
458,538,84.8420,0,255,0.jpg
459,302,72.6159,0,255,0.jpg
460,429,92.7273,0,255,0.jpg
461,382,83.4424,0,255,0.jpg
462,660,157.6364,0,255,0.jpg
463,342,52.9386,0,255,0.jpg
464,254,99.3898,0,255,0.jpg
465,302,77.6821,0,255,0.jpg
