 ,Area,Mean,Min,Max,Image
541,439,98.7472,0,255,0.jpg
542,237,87.1519,0,255,0.jpg
543,431,71.5893,0,255,0.jpg
544,132,181.5909,0,255,0.jpg
545,484,139.0909,0,255,0.jpg
546,659,111.0546,0,255,0.jpg
547,272,72.1875,0,255,0.jpg
548,294,124.0306,0,255,0.jpg
549,369,56.6667,0,255,0.jpg
550,479,114.4572,0,255,0.jpg
551,507,123.2249,0,255,0.jpg
552,217,98.7097,0,255,0.jpg
553,217,86.9585,0,255,0.jpg
554,284,94.2782,0,255,0.jpg
555,351,114.0598,0,255,0.jpg
556,675,130.7111,0,255,0.jpg
557,195,74.5385,0,255,0.jpg
558,186,180.9677,0,255,0.jpg
559,367,97.2752,0,255,0.jpg
560,441,113.9116,0,255,0.jpg
561,267,82.1348,0,255,0.jpg
562,385,109.2857,0,255,0.jpg
563,542,143.4963,0,255,0.jpg
564,485,102.0000,0,255,0.jpg
565,532,100.6579,0,255,0.jpg
566,340,81.0000,0,255,0.jpg
567,212,51.7217,0,255,0.jpg
568,358,111.8296,0,255,0.jpg
569,487,117.2895,0,255,0.jpg
570,480,86.5938,0,255,0.jpg
571,227,97.7313,0,255,0.jpg
572,403,133.5112,0,255,0.jpg
573,636,107.8538,0,255,0.jpg
574,365,108.2877,0,255,0.jpg
575,569,102.1793,0,255,0.jpg
576,379,147.3483,0,255,0.jpg
577,131,33.0916,0,255,0.jpg
578,421,180.4988,0,255,1.jpg
579,211,171.6114,0,255,1.jpg
580,310,175.2097,0,255,1.jpg
581,1379,120.5656,0,255,1.jpg
582,476,134.4643,0,255,1.jpg
583,1166,123.7822,0,255,1.jpg
584,1251,142.4820,0,255,1.jpg
585,391,148.6957,0,255,1.jpg
586,701,144.4151,0,255,1.jpg
587,1100,138.3955,0,255,1.jpg
588,1332,114.6734,0,255,1.jpg
589,1868,150.0241,0,255,1.jpg
590,706,153.8669,0,255,1.jpg
591,404,159.0594,0,255,1.jpg
592,838,95.8532,0,255,1.jpg
593,1252,101.2260,0,255,1.jpg
594,1371,127.2210,0,255,1.jpg
595,869,157.8711,0,255,1.jpg
596,1116,164.2876,0,255,1.jpg
597,916,164.2467,0,255,1.jpg
598,920,156.8804,0,255,1.jpg
599,385,103.3247,0,255,1.jpg
600,493,145.3448,0,255,1.jpg
601,489,171.0429,0,255,1.jpg
602,445,92.2584,0,255,1.jpg
603,300,138.5500,0,255,1.jpg
604,1734,164.7059,0,255,1.jpg
605,900,120.9833,0,255,1.jpg
606,626,146.2380,0,255,1.jpg
607,1173,175.2174,0,255,1.jpg
608,906,134.5364,0,255,1.jpg
609,577,126.8371,0,255,1.jpg
610,562,140.6584,0,255,1.jpg
611,1353,174.3348,0,255,1.jpg
612,743,107.4226,0,255,1.jpg
613,577,144.0728,0,255,1.jpg
614,360,131.0417,0,255,1.jpg
615,295,171.1525,0,255,1.jpg
616,844,123.8744,0,255,1.jpg
617,431,86.3805,0,255,1.jpg
618,546,183.0769,0,255,1.jpg
619,1327,156.9970,0,255,1.jpg
620,791,106.3843,0,255,1.jpg
621,2100,124.3429,0,255,1.jpg
622,476,149.4643,0,255,1.jpg
623,1250,98.9400,0,255,1.jpg
624,706,133.2790,0,255,1.jpg
625,1474,123.5210,0,255,1.jpg
626,760,94.9539,0,255,1.jpg
627,1423,161.2790,0,255,1.jpg
628,1312,112.7287,0,255,1.jpg
629,919,146.7845,0,255,1.jpg
630,399,118.2331,0,255,1.jpg
631,905,148.7735,0,255,1.jpg
632,1591,157.0710,0,255,1.jpg
633,417,139.4245,0,255,1.jpg
634,170,99.0000,0,255,1.jpg
635,2025,151.8667,0,255,1.jpg
636,431,108.2715,0,255,1.jpg
637,297,127.9293,0,255,1.jpg
638,925,108.8919,0,255,1.jpg
639,445,123.7753,0,255,1.jpg
640,1604,155.3211,0,255,1.jpg
641,522,158.7644,0,255,1.jpg
642,594,137.8030,0,255,1.jpg
643,291,111.2887,0,255,1.jpg
644,1548,154.6802,0,255,1.jpg
645,705,139.6170,0,255,1.jpg
646,1184,150.5448,0,255,1.jpg
647,1683,144.8485,0,255,1.jpg
648,1061,143.4826,0,255,1.jpg
649,420,143.8929,0,255,1.jpg
650,750,110.8400,0,255,1.jpg
651,968,150.1550,0,255,1.jpg
652,1471,120.6526,0,255,1.jpg
653,583,96.2264,0,255,1.jpg
654,1180,107.6186,0,255,1.jpg
655,456,183.9803,0,255,1.jpg
656,1052,164.3441,0,255,1.jpg
657,656,139.5503,0,255,1.jpg
658,580,171.0259,0,255,1.jpg
659,1175,145.8383,0,255,1.jpg
660,1138,143.1854,0,255,1.jpg
661,1497,141.2124,0,255,1.jpg
662,734,137.2275,0,255,1.jpg
663,978,117.8528,0,255,1.jpg
664,1175,134.3362,0,255,1.jpg
665,391,165.6522,0,255,1.jpg
666,539,95.5659,0,255,1.jpg
667,1509,138.5686,0,255,1.jpg
668,978,131.6718,0,255,1.jpg
669,398,94.8241,0,255,1.jpg
670,448,162.7902,0,255,1.jpg
671,1292,163.4211,0,255,1.jpg
672,1055,122.3033,0,255,1.jpg
673,531,97.0056,0,255,1.jpg
674,576,90.7552,0,255,1.jpg
675,1274,96.0754,0,255,1.jpg
676,434,159.8157,0,255,1.jpg
677,407,167.9115,0,255,1.jpg
678,220,93.8864,0,255,1.jpg
679,628,97.4522,0,255,1.jpg
680,1362,123.1938,0,255,1.jpg
681,766,135.4896,0,255,1.jpg
682,473,125.6131,0,255,1.jpg
683,797,115.1819,0,255,1.jpg
684,388,148.5309,0,255,1.jpg
685,1001,124.3157,0,255,1.jpg
686,958,107.8027,0,255,1.jpg
687,628,158.7659,0,255,1.jpg
688,818,114.7188,0,255,1.jpg
689,1221,120.0860,0,255,1.jpg
690,828,137.3551,0,255,1.jpg
691,936,137.0353,0,255,1.jpg
692,1345,160.5836,0,255,1.jpg
693,1619,156.0871,0,255,1.jpg
694,438,128.0822,0,255,1.jpg
695,593,150.9359,0,255,1.jpg
696,731,123.4884,0,255,1.jpg
697,764,125.1636,0,255,1.jpg
698,487,153.9425,0,255,1.jpg
699,1596,114.3985,0,255,1.jpg
700,662,157.9305,0,255,1.jpg
701,1903,122.6090,0,255,1.jpg
702,974,156.2988,0,255,1.jpg
703,2350,134.3362,0,255,1.jpg
704,1067,120.4499,0,255,1.jpg
705,1061,146.8473,0,255,1.jpg
706,486,120.6790,0,255,1.jpg
707,447,114.6644,0,255,1.jpg
708,527,99.6774,0,255,1.jpg
709,806,143.9516,0,255,1.jpg
710,811,144.0074,0,255,1.jpg
711,870,155.3448,0,255,1.jpg
712,543,126.7956,0,255,1.jpg
713,925,129.5676,0,255,1.jpg
714,507,159.4379,0,255,1.jpg
715,1132,121.4178,0,255,1.jpg
716,336,119.1518,0,255,1.jpg
717,1681,155.1844,0,255,1.jpg
718,1130,151.4204,0,255,1.jpg
719,923,138.4128,0,255,1.jpg
720,1924,131.0785,0,255,1.jpg
721,1289,130.5663,0,255,1.jpg
722,493,145.8621,0,255,1.jpg
723,472,162.0763,0,255,1.jpg
724,306,109.1667,0,255,1.jpg
725,281,89.8399,0,255,2.jpg
726,651,141.0138,0,255,2.jpg
727,1760,158.3608,0,255,2.jpg
728,527,165.9677,0,255,2.jpg
729,1258,122.2297,0,255,2.jpg
