 ,Area,Mean,Min,Max,Image
490,519,3.0389,-45.7659,51.7794,0.jpg
491,216,20.1284,-49.9617,61.5620,0.jpg
492,538,12.0970,-44.5366,73.9730,0.jpg
493,176,13.6957,-23.8601,63.1363,0.jpg
494,420,18.6897,-29.5999,62.7542,0.jpg
495,84,19.8800,-27.9996,45.5751,0.jpg
496,270,16.1217,-49.5813,57.8858,0.jpg
497,660,16.6277,-48.6151,53.2796,0.jpg
498,339,15.8811,-35.6480,56.0051,0.jpg
499,252,14.1479,-41.7078,62.8958,0.jpg
500,301,14.7761,-36.2608,58.1680,0.jpg
501,315,13.7380,-56.7291,56.7371,0.jpg
502,104,23.3070,-16.7996,62.6838,0.jpg
503,430,21.5039,-48.7156,70.3263,0.jpg
504,372,8.3081,-49.3833,48.0166,0.jpg
505,414,19.1885,-48.0790,71.3328,0.jpg
506,192,12.2046,-44.6892,61.5343,0.jpg
507,649,5.3980,-53.7300,56.9825,0.jpg
508,337,11.3492,-27.1511,66.5936,0.jpg
509,253,30.3992,-15.6582,58.1420,0.jpg
510,381,18.9526,-43.8846,63.9285,0.jpg
511,241,15.3322,-37.4283,60.6461,0.jpg
512,504,13.6086,-36.0781,59.4155,0.jpg
513,342,11.8190,-41.9578,65.2997,0.jpg
514,446,15.3316,-52.3927,56.2875,0.jpg
515,333,21.9995,-42.9463,61.6277,0.jpg
516,488,5.4733,-32.5534,53.5442,0.jpg
517,333,22.5615,-33.8341,69.6064,0.jpg
518,317,15.2291,-51.1144,62.4266,0.jpg
519,461,19.3335,-45.7511,67.2899,0.jpg
520,250,18.0478,-52.8766,61.0663,0.jpg
521,494,12.4420,-38.1625,65.8572,0.jpg
522,192,23.4764,-44.1858,65.0172,0.jpg
523,450,19.3528,-50.1556,58.8124,0.jpg
524,646,9.3365,-49.1484,59.0124,0.jpg
525,336,14.1001,-39.0085,58.0851,0.jpg
526,417,15.0602,-46.2033,59.5493,0.jpg
527,239,20.2080,-37.3454,69.8164,0.jpg
528,438,14.9255,-29.4217,63.2430,0.jpg
529,271,13.3554,-31.2120,53.5941,0.jpg
530,474,17.9031,-24.3181,66.2541,0.jpg
531,372,8.2329,-50.5840,53.8768,0.jpg
532,358,5.0229,-30.9474,59.4355,0.jpg
533,394,9.6980,-39.0289,61.7665,0.jpg
534,164,21.5705,-36.6217,58.2357,0.jpg
