 ,Area,Mean,Min,Max,Image
476,62,13.2282,-32.5044,46.3378,0.jpg
477,363,6.0816,-44.6277,56.2397,0.jpg
478,408,13.3923,-47.5358,56.9762,0.jpg
479,402,11.6720,-47.5347,58.6300,0.jpg
480,369,13.8394,-55.6444,58.1342,0.jpg
481,431,15.1752,-30.7003,57.2780,0.jpg
482,578,5.2968,-50.2165,58.8304,0.jpg
483,387,17.2610,-39.6540,56.2601,0.jpg
484,546,12.7604,-53.8521,67.7963,0.jpg
485,745,10.0584,-64.4618,61.8956,0.jpg
486,530,10.8336,-60.6122,57.3907,0.jpg
487,550,9.8176,-51.7095,74.2364,0.jpg
488,565,13.2648,-51.1208,59.2454,0.jpg
489,450,11.5315,-48.6958,69.3887,0.jpg
490,169,12.5191,-40.4606,65.0791,0.jpg
491,880,8.4164,-44.4928,58.0105,0.jpg
492,349,13.7560,-52.0373,65.6021,0.jpg
493,575,6.4888,-40.6524,58.8428,0.jpg
494,322,8.2401,-45.1739,61.0382,0.jpg
495,591,7.2659,-43.1287,59.6882,0.jpg
496,183,13.1907,-39.1431,63.4193,0.jpg
497,613,12.0651,-38.2677,60.8256,0.jpg
498,391,11.5917,-63.5033,71.6047,0.jpg
499,216,19.3854,-34.3649,60.8425,0.jpg
500,681,7.2905,-54.6350,78.5211,0.jpg
501,435,6.3734,-31.4821,56.6072,0.jpg
502,320,11.2796,-55.5634,65.4132,0.jpg
503,519,-2.0440,-52.0964,49.0855,0.jpg
504,216,15.9647,-55.6407,59.5099,0.jpg
505,538,7.4160,-51.1691,72.6074,0.jpg
506,176,9.2014,-30.1197,61.5347,0.jpg
507,419,14.3526,-35.0536,60.7510,0.jpg
508,84,15.7742,-33.4335,42.2448,0.jpg
509,270,11.6114,-55.5430,55.3326,0.jpg
510,660,12.0939,-55.1214,50.5961,0.jpg
511,339,11.3986,-41.8424,53.3178,0.jpg
512,252,9.6436,-47.7408,60.8326,0.jpg
513,301,10.2565,-42.3681,55.5448,0.jpg
514,314,9.2091,-62.8627,53.6265,0.jpg
515,104,19.2299,-22.5491,60.7065,0.jpg
516,430,17.2496,-55.2192,68.9220,0.jpg
517,372,3.4434,-55.6036,45.3314,0.jpg
518,413,14.8227,-53.9399,69.5294,0.jpg
519,192,7.6226,-50.5944,59.4073,0.jpg
520,649,0.4712,-59.9964,54.8727,0.jpg
521,337,6.7049,-33.3625,64.6897,0.jpg
522,253,26.6938,-20.6333,56.0174,0.jpg
523,381,14.6575,-49.9568,61.9301,0.jpg
524,240,10.9033,-43.5801,58.4858,0.jpg
525,503,8.9694,-42.4211,56.8134,0.jpg
526,342,7.1943,-49.1519,63.2211,0.jpg
527,447,10.8127,-58.0852,54.1640,0.jpg
528,333,17.8123,-49.6645,59.5551,0.jpg
529,488,0.4621,-38.9335,50.9986,0.jpg
530,333,18.4548,-39.9077,68.1252,0.jpg
531,317,10.8668,-56.7926,60.0024,0.jpg
532,461,15.0077,-51.4280,65.2340,0.jpg
533,250,13.8345,-58.3643,59.0334,0.jpg
