 ,Area,Mean,Min,Max,Image
324,544.0000,12.2412,-57.2926,49.5690,0.jpg
325,235.0000,15.6137,-49.7992,66.3544,0.jpg
326,676.0000,14.9534,-44.3233,73.7782,0.jpg
327,342.0000,14.9347,-31.7817,54.4625,0.jpg
328,767.0000,4.9471,-49.2960,59.3015,0.jpg
329,492.0000,1.8905,-72.9365,51.9496,0.jpg
330,767.0000,15.5250,-47.3058,71.3888,0.jpg
331,295.0000,15.9401,-46.0712,56.3346,0.jpg
332,555.0000,13.5647,-43.0792,55.4150,0.jpg
333,316.0000,18.6947,-42.0704,59.8831,0.jpg
334,146.0000,24.0758,-21.3132,60.1769,0.jpg
335,442.0000,5.4312,-50.8407,61.3620,0.jpg
336,391.0000,14.4888,-62.2344,58.5825,0.jpg
337,335.0000,10.6272,-63.5437,48.4759,0.jpg
338,313.0000,-0.1828,-41.7522,63.2872,0.jpg
339,448.0000,16.9594,-55.0802,59.6107,0.jpg
340,346.0000,19.6761,-19.7193,57.4074,0.jpg
341,368.0000,9.6553,-45.3778,64.1771,0.jpg
342,635.0000,4.5269,-52.2437,62.8454,0.jpg
343,322.0000,11.5033,-52.4071,55.0213,0.jpg
344,387.0000,14.0278,-60.2283,57.9602,0.jpg
345,521.0000,-4.8365,-61.0292,42.7834,0.jpg
346,141.0000,-8.0665,-45.0254,30.0008,0.jpg
347,256.0000,17.1406,-43.4748,55.8870,0.jpg
348,750.0000,12.5226,-50.7685,69.6543,0.jpg
349,562.0000,-1.7452,-60.1284,48.5040,0.jpg
350,309.0000,22.1344,-34.5241,74.1034,0.jpg
351,262.0000,10.6752,-34.6628,62.4005,0.jpg
352,399.0000,8.2272,-30.4343,53.8496,0.jpg
353,390.0000,12.3503,-34.6602,50.9606,0.jpg
354,321.0000,0.9359,-34.7049,45.1172,0.jpg
355,262.0000,15.5011,-44.3117,61.7972,0.jpg
356,270.0000,14.2284,-54.8082,57.4173,0.jpg
357,423.0000,14.2193,-53.1559,55.7556,0.jpg
358,426.0000,13.8313,-57.0961,63.5308,0.jpg
359,120.0000,16.0115,-41.4990,58.7932,0.jpg
360,601.0000,2.6278,-61.7931,77.4397,0.jpg
361,411.0000,4.9573,-34.5156,46.7530,0.jpg
362,337.0000,15.5523,-47.4912,60.8578,0.jpg
363,473.0000,14.5673,-35.5830,68.3461,0.jpg
364,381.0000,17.2301,-37.8289,53.8195,0.jpg
365,442.0000,5.5056,-34.4261,55.3272,0.jpg
366,386.0000,7.0785,-57.7995,48.1233,0.jpg
367,455.0000,11.8789,-51.9120,57.6365,0.jpg
368,246.0000,4.8096,-51.3490,54.8141,0.jpg
369,354.0000,11.3344,-41.9639,61.1738,0.jpg
370,326.0000,14.4273,-43.4991,60.5007,0.jpg
371,225.0000,8.3826,-31.5894,60.4287,0.jpg
372,566.0000,4.7631,-59.6073,73.5020,0.jpg
373,222.0000,20.8482,-41.9286,72.4792,0.jpg
374,504.0000,-4.9173,-46.2617,44.1093,0.jpg
375,526.0000,3.9332,-48.9561,54.8096,0.jpg
376,189.0000,14.2377,-11.4363,39.1712,0.jpg
377,511.0000,12.1676,-47.3589,56.5658,0.jpg
378,490.0000,6.2736,-58.5004,53.8555,0.jpg
379,305.0000,20.7754,-42.4266,65.3094,0.jpg
380,421.0000,6.9624,-53.3923,60.1382,0.jpg
