 ,Area,Mean,Min,Max,Image
323,303,18.6298,-5.2882,47.7764,1.JPG
324,329,6.9122,-12.6578,31.7132,1.JPG
325,301,8.7728,-12.4951,39.8146,1.JPG
326,423,12.1673,-33.0241,44.1149,1.JPG
327,309,16.2999,-3.4888,40.6301,1.JPG
328,610,16.8036,-11.3069,43.3111,1.JPG
329,483,13.7102,-12.6774,32.2261,1.JPG
330,242,17.8991,-6.0167,48.1589,1.JPG
331,580,13.9085,-7.5615,38.0686,1.JPG
332,400,15.4493,0.9546,31.1547,1.JPG
333,258,21.9507,-1.7900,49.0974,1.JPG
334,332,1.1976,-20.6286,19.1086,1.JPG
335,564,8.9594,-26.8420,43.5942,1.JPG
336,234,-3.2947,-16.7424,10.6277,1.JPG
337,387,19.4646,-6.6200,50.1474,1.JPG
338,207,-14.4421,-34.7034,8.9160,1.JPG
339,382,5.1788,-5.6314,21.1462,1.JPG
340,782,13.9480,-15.8266,52.7851,1.JPG
341,239,2.3443,-14.5995,12.5836,1.JPG
342,315,3.3241,-9.0005,17.7514,1.JPG
343,141,7.9194,-5.4936,29.2886,1.JPG
344,188,4.4573,-7.9647,15.9269,1.JPG
345,217,0.8020,-14.4526,24.0779,1.JPG
346,305,17.4099,-5.3373,41.5328,1.JPG
347,320,10.8839,-2.1270,22.1366,1.JPG
348,404,10.6768,-4.5478,42.2392,1.JPG
349,253,9.9479,-67.8164,74.1993,1.JPG
350,370,10.4683,-9.9679,45.9949,1.JPG
351,270,23.4433,-5.7701,50.8617,1.JPG
352,107,4.5569,-11.0233,12.3960,1.JPG
353,423,7.8710,-14.4816,21.8674,1.JPG
354,102,10.6465,5.5394,17.1711,1.JPG
355,74,0.9124,-5.5272,8.6873,1.JPG
356,300,0.0507,-17.8641,18.9282,1.JPG
357,575,12.9889,-19.4099,40.0215,1.JPG
358,259,-0.3672,-52.3780,38.0206,1.JPG
359,248,-1.1140,-9.1299,7.8012,1.JPG
360,390,12.2173,-5.2312,47.3706,1.JPG
361,569,-3.9899,-40.9249,27.3712,1.JPG
362,966,11.3387,-7.8669,46.0052,1.JPG
363,220,-6.8043,-21.4478,14.8546,1.JPG
364,125,7.6901,2.1914,15.6841,1.JPG
365,117,1.4567,-11.4181,10.9648,1.JPG
366,582,23.2336,-15.9155,53.6985,1.JPG
367,333,24.3333,2.3343,48.4329,1.JPG
368,485,22.8066,-7.6262,48.9561,1.JPG
369,97,-14.6972,-37.8668,12.3900,1.JPG
370,637,9.7888,-45.4760,56.8260,1.JPG
371,287,16.2776,0.3583,42.3574,1.JPG
372,110,0.2661,-7.8023,10.2627,1.JPG
373,383,-0.8223,-17.8069,29.0774,1.JPG
374,603,25.9957,-10.9458,52.9083,1.JPG
375,484,21.3617,-6.1948,58.1985,1.JPG
376,234,5.7757,-8.5398,19.2393,1.JPG
377,236,1.1249,-10.2906,10.6677,1.JPG
378,409,15.2396,-7.7833,61.1247,1.JPG
379,265,20.4914,-3.5531,48.9959,1.JPG
380,381,-5.2173,-26.7943,13.0750,1.JPG
381,237,16.7901,-8.8199,42.2890,1.JPG
382,240,8.1398,-11.7948,39.6650,1.JPG
383,421,19.4839,-1.3680,55.2063,1.JPG
384,419,23.7195,-4.5433,46.1933,1.JPG
385,40,-12.0847,-24.1644,5.6818,1.JPG
386,314,14.2222,-0.6517,38.8518,1.JPG
387,498,14.7862,-25.0712,50.2281,1.JPG
388,502,7.2304,-8.8551,39.7337,1.JPG
389,648,12.8745,-34.6523,53.8191,1.JPG
390,788,14.2082,-7.4699,44.1098,1.JPG
391,529,-3.4335,-56.9288,32.9767,1.JPG
392,243,20.7493,-4.1806,50.7972,1.JPG
393,322,10.4614,-11.7113,44.2494,1.JPG
394,405,0.6577,-18.4353,23.2552,1.JPG
395,571,11.7074,-16.7123,43.4374,1.JPG
396,379,16.0441,-6.6135,43.3096,1.JPG
397,359,12.9619,-2.6317,34.7301,1.JPG
398,315,20.2433,-6.0649,50.6969,1.JPG
399,254,-0.4035,-12.3688,19.4217,1.JPG
400,514,23.3672,-8.5177,47.7956,1.JPG
401,364,22.7739,-8.9462,43.5097,1.JPG
402,420,13.8890,-9.5728,45.1633,1.JPG
403,1185,15.2547,-20.9323,50.5504,1.JPG
404,212,2.9975,-11.2384,14.0213,1.JPG
405,271,14.7475,-5.5999,40.1803,1.JPG
406,319,13.6961,-2.5080,42.6629,1.JPG
407,134,-7.7928,-12.7934,-2.6214,1.JPG
408,343,16.4800,-4.7550,45.8498,1.JPG
409,298,16.2500,-8.9607,43.4789,1.JPG
410,452,7.5989,-25.1356,45.9715,1.JPG
411,35,-12.1243,-22.1699,-5.9611,1.JPG
412,276,11.9314,-8.5124,41.6670,1.JPG
413,266,9.8676,-39.9141,45.3248,1.JPG
414,195,12.6550,3.5281,19.1244,1.JPG
415,217,-2.3379,-10.7830,7.4625,1.JPG
416,1578,10.9900,-23.9321,47.9133,1.JPG
417,1267,5.9629,-33.9453,42.0031,1.JPG
